시도,시군구,레벨01,항목,2014 년,2015 년,2016 년,2017 년,2018 년,2019 년,2020 년,2021 년,2022 년,2023 년
경북,군위군,답,면적,42654554.9,42474977.9,42297922.1,42122536.5,41983083.5,41891307.4,41460229.3,41390195.3,41329908.2,
경북,군위군,묘지,면적,1623516.9,1621316.9,1620764.1,1616255.4,1659058.2,1658386.1,1659028.1,1657884.1,1677702.4,
경북,포항시 남구,계,면적,393939891.2,393955376.4,393997895.6,393994355.8,393993351.5,393905615.7,393982639.9,393994641.8,394056030.7,394048371.2
경북,포항시 남구,전,면적,23587749,23542749.5,23380145,23354933.7,23145459.7,22755719.1,22586191.7,22527154.3,22518466.4,21979740.7
경북,포항시 남구,답,면적,33338005,33089663.2,32689669.2,32480780.2,32189279.3,31754870.3,31527731.2,31406295.1,31338364.7,30557800.9
경북,포항시 남구,묘지,면적,1698755,1694261.9,1693059.9,1648475.9,1646770.9,1640897.9,1611833.9,1609318.9,1605053.9,1585314.9
경북,포항시 북구,계,면적,735927098.2,736005187.4,736007942.7,736016767.2,736056118.9,736172079.8,736484627.5,736573142.4,736723308.7,736672729.6
경북,포항시 북구,전,면적,38485359.7,38427824.7,38352293.1,38307889.9,38259067.9,38160848.2,38147205.7,38155902.5,38161192,37953048.5
경북,포항시 북구,답,면적,73250512,72801165.3,72572757.8,72367102.1,72024231.9,71803062.7,71553899,71404324.1,71239155.6,70698611.3
경북,포항시 북구,묘지,면적,2442150,2435945,2434490,2427014,2378656,2380271,2373757,2369584.2,2361586.2,2397756.2
경북,경주시,계,면적,1324767311,1324890229,1324887910,1324938360,1324842529,1324857727,1324857932,1324890516,1324952303,1324948412
경북,경주시,전,면적,72139512.5,71709029.3,71457258.5,71404685.2,71554598.8,71267393.2,70979132.4,70777465.5,70623292.2,70383837.6
경북,경주시,답,면적,162771536.3,161788724.2,161189699.3,160602050.5,159586101.1,158962855.1,158088709.7,157259555.3,156877228.1,156394546.3
경북,경주시,묘지,면적,6479180,6419529,6402925,6390572,6366510,6463535,6451628.2,6443818.6,6435576.2,6423555.3
경북,김천시,계,면적,1009068603,1009227867,1009243879,1009827381,1009763792,1009801474,1009796913,1009918173,1009922569,1010054406
경북,김천시,전,면적,67806699.8,67311413.8,66840541.3,66717835.8,66201543,66070874.9,65997905.9,65809656.8,65366404.4,65229334.5
경북,김천시,답,면적,117117869.3,116440437.3,115444282.3,114902812.3,113589710.2,113241902.2,112982036.3,112492670.5,111751634.2,111373097.5
경북,김천시,묘지,면적,2642567.7,2658671.7,2657432.7,2665513.7,2672188.1,2667194.5,2676929.5,2665939.5,2652661.5,2646341.5
경북,안동시,계,면적,1521923917,1521938216,1521942895,1521984292,1522102023,1522098729,1522090138,1522125408,1522205702,1522271742
경북,안동시,전,면적,127717739.1,127555275.1,126802233.7,126476379.5,126446732,125928654.6,125715277.5,125178435.1,124786636.6,124465630.5
경북,안동시,답,면적,93409405.2,93080954.2,91966461.3,91401185.3,91115104.1,90314533.3,89768400.8,89142064.2,88681647.9,88228369.8
경북,안동시,묘지,면적,3514330.9,3499777.9,3519258.3,3509271.3,3495577.3,3495966.5,3489122.5,3478453.5,3476800.5,3477098.5
경북,구미시,계,면적,615369019.5,615382167.9,615176508.9,615293655.6,615302284.2,615346702.3,615323345.5,615305568,615384190.7,615479863.2
경북,구미시,전,면적,37218968.1,37078656.2,37014216.9,36574347.9,36571461.7,36403995.2,36202068,36168134.3,35971673.5,35801644.3
경북,구미시,답,면적,92291230.2,91745100.9,91583172.5,91050287.7,90920725.4,90646503.3,90158188,90062273.8,89646989.1,88751317.2
경북,구미시,묘지,면적,1428480,1424840,1417365,1404025.9,1408047.7,1408117.2,1444876.7,1442869.4,1432341.5,1435067.7
경북,영주시,계,면적,669271295.6,669393988.3,669431111.5,669902030.2,670023593.2,670089067.6,670104667.6,670101795.6,670202604.2,670166753.7
경북,영주시,전,면적,70375395.8,70401482.9,70403975.1,70549090.6,71037625.7,71008056,71083159.6,71096894.2,71064863,70724942
경북,영주시,답,면적,72950406.1,72541249,72291953.6,71799360.6,71604825.1,71311309.3,70912802.1,70576161.6,70106227.2,69626939.4
경북,영주시,묘지,면적,1516618.7,1506572.7,1509314.7,1506783.7,1503998.7,1501055.7,1501001.5,1499548.7,1498003.7,1495466.8
경북,영천시,계,면적,919353114.2,919314916,919303470,919217115.4,919209670.8,919205139.4,919192573.3,919189432.4,919230489.8,919226365.6
경북,영천시,전,면적,54864367.4,54635995.4,54015321.2,53919716.6,53945424,53827829.8,53753683.8,53680135.8,53561005.6,53494019.8
경북,영천시,답,면적,93943680.7,93471053.1,92709554.1,92442150,92146615.2,91742915.6,91349177.9,91053374.6,90603440.3,90427651.8
경북,영천시,묘지,면적,4317247,4300196,4279735,4292611,4317737,4315176,4312258,4309417,4311572,4322107.5
경북,상주시,계,면적,1254805813,1254800478,1254799795,1254658272,1254677915,1254640829,1254607575,1254666809,1254683931,1254706154
경북,상주시,전,면적,86007295.3,85904056.3,85772038.6,85791858.3,85684616.1,85413437.9,85158962.8,84943081.5,84949213.7,84707601.5
경북,상주시,답,면적,180615128.4,180188787,179773028.9,179318340.6,178934350,178603186.8,178224728.8,177905221.6,177272548.2,176920808.2
경북,상주시,묘지,면적,5043115,5023919.1,5014316.1,5000232.1,4978965.1,4977355.1,4971293.1,4964816.1,4949151,4934480.7
경북,문경시,계,면적,911625220.8,911707991.7,911609631.8,911833371.5,911858347.7,911902545.4,911937031.2,912011548.4,912020996.2,912054165.8
경북,문경시,전,면적,56841586.5,56778594.5,56656941.5,56607513.3,56664805.7,56493527.1,56449126.2,56263599.5,56082915.2,56080024.8
경북,문경시,답,면적,67221445.6,67086663.6,66473201.8,66179095,66006357.6,65531889,65351867.6,65093769.5,64836928.9,64762525.7
경북,문경시,묘지,면적,1761472,1756911,1755203,1753282,1749793,1747234,1746634.9,1745853.2,1744995.2,1745689.2
경북,경산시,계,면적,411701574.3,411730644.3,411735075.6,411770701.5,411761560.1,411756866.9,411774293.4,411843382.3,411871515.9,411878437.8
경북,경산시,전,면적,29637735.2,29406478.4,29095891.4,28815124.4,28498861.9,28394053.2,28187886.2,27953318.8,27505915.9,27405704.9
경북,경산시,답,면적,56557413,56183568,55874650,55595266.3,55009473.8,54810770.1,54561418.1,53861672.1,53315854.1,53185112.2
경북,경산시,묘지,면적,2300521.6,2286263.6,2279025.6,2271155.6,2254660.6,2279435.6,2277257.6,2268210.6,2238829.6,2226580.6
경북,의성군,계,면적,1174961225,1175134802,1175139720,1175117291,1174691362,1174734216,1174721355,1174710475,1174626314,1174594306
경북,의성군,전,면적,78958578.2,78788157,78538365,78441195.9,78416444.9,78285839.8,77817252.1,77717645.6,77544304.4,77344443.6
경북,의성군,답,면적,135108780,134806642.9,134512622.9,134290917,133989371.6,133865055.5,133007301.7,132753850,132426987,132165743.3
경북,의성군,묘지,면적,3167468,3154884,3142082,3141007,3119045,3120888,3116415,3110780.6,3118536.6,3109135.1
경북,청송군,계,면적,846047736.6,846051426,846059776.1,846059317.2,846102080.5,846120638.8,846169294.2,846182358.9,846070226,846133991.4
경북,청송군,전,면적,55574999,55270558.4,55037296.2,54885758.2,54868228.8,54734224.2,54220183.5,54123420.4,53990626.4,53868735
경북,청송군,답,면적,28803219,28596790,28350906.5,28217731.5,28091864.1,27931594.3,27602923.9,27478324,27371057.5,27273079
경북,청송군,묘지,면적,1744804,1740748,1740748,1739908,1739941,1739814,1735062.7,1733890.7,1726918.9,1725608.9
경북,영양군,계,면적,815247701.9,815248215.8,815634204.9,815643402.7,815753824.4,815749346.4,815770397.1,815770885.3,815844470.1,815865458
경북,영양군,전,면적,54564512,54411546.7,54115531.7,54097649.7,54180402.1,53981743.1,53671196.3,53502406.9,53361178.9,53160906
경북,영양군,답,면적,20655338,20575729,20394218,20343185.8,20310338.8,20234446.8,20048350.3,19983090.3,19960000.3,19938782
경북,영양군,묘지,면적,946403,946093,946093,945311,943324,943210,940422,939336,936996,933226.1
경북,영덕군,계,면적,741097830.4,741109838.9,741139806.9,741228688.8,741207985.3,741220162.6,741252053.8,741258353.5,741265388.9,741281607.8
경북,영덕군,전,면적,33051080.7,33050671,32938711.6,32852669.5,32900170.6,32817822.8,32691831.4,32326760.6,32216980.6,32136594.7
경북,영덕군,답,면적,44841518.6,44601961.2,44553745.1,44501177.5,44432426.5,44326108.1,44213041.4,43851653.2,43694238.7,43602212.2
경북,영덕군,묘지,면적,1798892,1790288,1786971,1783582,1780965,1781510,1781380,1777290,1776036,1774198
경북,청도군,계,면적,693799297.8,693838583.9,693786665.6,693721355.6,693838383.5,693810304.2,693809489.4,693880201,694222849.9,695363048.8
경북,청도군,전,면적,38159016.2,38041562.1,37845805.7,37769634.4,37649000.1,37612451.9,37577121.7,37586540.1,37385075.6,37391335.7
경북,청도군,답,면적,66017609.2,65461913.2,64857880.1,64629991.8,64359521.4,64192464.6,63938517.6,63756031.4,63246971.2,63039120.9
경북,청도군,묘지,면적,3153834,3152183,3142725,3142273.2,3139364.2,3121081.2,3118805.2,3115380,3118561,3113395
경북,고령군,계,면적,384100894.1,384093147.1,384095825.1,384057328.3,384049955,384059801.6,384057138.4,384079788.5,384219972.6,384244160.6
경북,고령군,전,면적,19364845.3,19290347.3,19272075.8,19293599,19257714.7,19233473.8,19121191.9,19084015.9,19072868.3,19067377.1
경북,고령군,답,면적,51966596.7,51721784.8,51543834.7,51372725.9,51185061.1,50862742.7,50568982.3,50468830.5,50360458.4,50203634.3
경북,고령군,묘지,면적,1760553,1758898,1760776,1764262,1745045.9,1743863.9,1741585.9,1739931.9,1746517.9,1750950.9
경북,성주군,계,면적,616130427,616117654.9,616129048.9,616081538,616101498.6,616106444.6,616102100.6,616113980.1,616114971.1,616151986.2
경북,성주군,전,면적,37105862.6,36957175.6,36828498.6,36504136.6,36454546.6,36404573.6,36317432.3,36262145.8,36215269.8,36223963.6
경북,성주군,답,면적,88506241.7,88277437.3,87933595.6,87459188.3,87265273.8,87120340.2,86946362.8,86795980.7,86698267.9,86579659.8
경북,성주군,묘지,면적,3317085,3306502,3287676,3272036,3254645,3266234,3268949,3415077,3414109,3426280.4
경북,칠곡군,계,면적,450953328.8,450925792.8,450933599.3,450929619.9,450929086.1,450937033.5,450936279.8,450983939.9,451044856.5,451047868.9
경북,칠곡군,전,면적,24660101.8,23944821.2,23646939.5,23359113.3,23362314.7,23227015.9,23219511.9,23145347.4,22970699.8,22929425.7
경북,칠곡군,답,면적,48475557.3,47501118.3,46936457.4,46409366.5,46201880.6,45993981,45789952.8,45581194.6,45380226.9,45221980.5
경북,칠곡군,묘지,면적,4497148,4476863,4452153,4440749.9,4432631.9,4418312.9,4481250.3,4498125.3,4451933.3,4449429.3
경북,예천군,계,면적,661217349.6,661379079.2,661384552.2,661417314.2,661455123.2,661483887.3,661500850.7,661516973.2,661561447.8,661580578.9
경북,예천군,전,면적,80444739.8,80253411.7,79729786.5,79620160.2,79971650.2,79537166.3,79375286.8,79287022.6,79139450.7,79051487
경북,예천군,답,면적,110862153.9,110737321.7,109707791.8,109467363.8,109559622.1,109262723.2,109102099,108968190,108858200.5,108806030.3
경북,예천군,묘지,면적,2279895,2268814,2262744,2261533.4,2260434.4,2254387.3,2251275.3,2249252.3,2245718.7,2243842.7
경북,봉화군,계,면적,1201476925,1201955362,1202260495,1201790540,1201964715,1202034345,1202103106,1202161022,1202279612,1202700454
경북,봉화군,전,면적,88732593.7,88699626.3,88702622.3,88192810.7,88327792.9,88320938.2,88327592,88261072.3,88082521.1,88071603.9
경북,봉화군,답,면적,44249969.3,44049990.3,43820602.2,43138878.3,42957352.9,42809529,42586829.3,42421254,42204537.5,42005233.5
경북,봉화군,묘지,면적,1366988,1366388,1364409,1363732,1362903,1353077,1351141,1351141,1351240,1351513
경북,울진군,계,면적,989441397.2,989442066.7,989571056.6,989897714,990016108.8,990043223.7,990169280.1,990193654.9,990520155.4,990632982.9
경북,울진군,전,면적,35429093.3,35338795,35226744.2,34956165.7,34944954.3,34911816.7,34845160,34709166.5,34660076.5,34600081.9
경북,울진군,답,면적,43752569.4,43656275.8,43513926.1,43185306.5,43153042.2,43063775.8,43005305.8,42854717.2,42809255.4,42748105.2
경북,울진군,묘지,면적,787700,788484,784002,783201.4,784997.5,784997.5,784768.5,783852.5,782525.1,782594.1
경북,울릉군,계,면적,72861129,72867349,72874095,72877837,72910070.6,72942202.6,72941532.9,73030554.5,73028990.5,73033525.5
경북,울릉군,전,면적,12477418,12423299,12390277,12373759,12344507.4,12322142.4,12310380.4,12292058.6,12267913.2,12251927.2
경북,울릉군,답,면적,417812,408535,405502,399273,396662,392494,384530,374205,365822,365705
경북,울릉군,묘지,면적,114278,113871,113871,113871,113871,113972,113972,113972,113823,113823
경남,고성군,계,면적,517685136,517710141.9,517937467.7,517929662.7,517932587.4,517957150.6,517946361.3,517965020.2,518000782.2,518022857.7
경남,고성군,전,면적,30259151.3,30187424.9,30051511.7,29962004.6,29908435.3,29846991.6,29747213,29720528.4,29700597,29671283.6
경남,고성군,답,면적,80455381,80143302.1,79906141.1,79660328.1,79342338.5,79092937.8,78850401,78640704.3,78410716.4,78297894.4
경남,고성군,묘지,면적,2115637.5,2118542.3,2120289.3,2125422.3,2137384.6,2145598.4,2156557.6,2155327.6,2114896.9,2118945.9
경남,창원시 의창구,계,면적,211172521.5,211173627.7,211148794.7,211148014.9,211151109.9,210774094.5,210770124.5,204264105.9,204260832.7,204264683.4
경남,창원시 의창구,전,면적,12230325.2,11892439.8,11842188.3,11817903.6,11780394.2,11732040.8,11647429.1,11528026.6,11528006.8,11466302.3
경남,창원시 의창구,답,면적,45831033.6,45020114.2,44885449.2,44642681.8,44306358.3,43941973.8,43596431.9,43074614.9,42958894.8,42690543.3
경남,창원시 의창구,묘지,면적,1254964,1220761,1217239.3,1208778.8,1202583.8,1193656,1188145,1175996,1172940,1169719.1
경남,진주시,계,면적,712957828.3,712960752.8,712957222.5,712944069.7,712858200.5,712860197.6,712833187.4,712903526.3,712923821.7,712939422.2
경남,진주시,전,면적,49712434.1,48934994.7,48687043,48138856.4,48166473.3,48073526.4,48015867.7,47729733.1,47714852.5,47658718.5
경남,진주시,답,면적,90814480.9,88939348.9,88291733.8,87933402.9,87643683.8,87352037.8,87019633.6,86272167.9,86022959.8,85681517.7
경남,진주시,묘지,면적,2990308,2956763,2912479.9,2915363.9,2906577.3,2909972.3,2914471.3,2891759.3,2887716.3,2872526.3
경남,창원시 성산구,계,면적,82198661.6,82198759.8,82224583.1,82225322,82226379.6,82595050.9,82593889.5,89107493.6,89107799.6,89107979.6
경남,창원시 성산구,전,면적,962111,955850,953100,942697.9,933429.9,929431.9,903791.3,991125.3,972924.3,972207.3
경남,창원시 성산구,답,면적,2329022,2226010,2077777,2060696.8,2047707.8,2038084.8,2020399.5,2068521.5,2040927.5,2024080.5
경남,창원시 성산구,묘지,면적,270673.5,270673.5,270463.5,254058.5,246417.5,246417.5,244751.5,247568.5,246484.5,246467.5
경남,통영시,계,면적,239539074,239764382.2,239815884,239859566,239847278.3,239860467.7,239879349,240213795.5,239866052.7,239914756.7
경남,통영시,전,면적,32053989.3,31965590.1,31840585.1,31785229.3,31669826.7,31381635.1,31305680,31258238.1,31203214.6,31170853.1
경남,통영시,답,면적,16295114.6,16167898.4,16033268.5,15953722.5,15804303.1,15672077.7,15578391.8,15497087.2,15401909.6,15322667.6
경남,통영시,묘지,면적,1753759.8,1750890.8,1746372.8,1745435.8,1738668.8,1713697.6,1711129.6,1708742.2,1705905.2,1704591.2
경남,창원시 마산합포구,계,면적,240644899.8,241033632.7,241033527,241036482.1,241042102.7,241157829.3,241174326.3,241174632.6,241197758.9,241198525.3
경남,창원시 마산합포구,전,면적,9769304.8,9743089.9,9729390.3,9716875.1,9728768.2,9684046.7,9689186.5,9601436.8,9415472.8,9404976.2
경남,창원시 마산합포구,답,면적,25547094,25457458.8,25343186.8,25264150.9,25187039.9,25184501.8,25134912.8,24916296.1,24246518.9,24185298.6
경남,창원시 마산합포구,묘지,면적,1094269.3,1089178.8,1092402.8,1092501.4,1093969.4,1096898.4,1095235.4,1094453.4,1090009.4,1090530.4
경남,사천시,계,면적,398604153.8,398624807.1,398642006.5,398649589.6,398672993.9,398675093.4,398698355.2,398708459.5,398785178.7,398823815.1
경남,사천시,전,면적,25354369.2,25045410.2,24940334.5,24777297.1,24704182.1,24646839.4,24577203.8,24494142.4,24451219.2,24349012.1
경남,사천시,답,면적,60815272.8,60458665.8,60254657.6,59549205.6,58916460.7,58727204.8,58542385.7,58328803.4,58174979,58014437.7
경남,사천시,묘지,면적,1721063.5,1721092.8,1713427.8,1705081.9,1688891.5,1687994.5,1708463.2,1704375.9,1701764.6,1701296.2
경남,창원시 마산회원구,계,면적,90581728.4,90583362.2,90584163.8,90583728.9,90584268.3,90585435.3,90583717.1,90583620.9,90578321.2,90612592.1
경남,창원시 마산회원구,전,면적,2069722.1,2060275.2,2063150.2,2062379.1,2068897.1,2059789.1,2054325.2,2055082,2050249.6,2045365.4
경남,창원시 마산회원구,답,면적,5496153.6,5443753.6,5394243.4,5368988.4,5347526.4,5319182.4,5292099.9,5270215,5247941.6,5219266.8
경남,창원시 마산회원구,묘지,면적,259210.7,259062.7,260007.7,260007.7,259902.7,259902.7,259902.7,259958.7,259881.7,259578.3
경남,김해시,계,면적,463360653.5,463355166,463356437.5,463364981.3,463430953.6,463447826.5,463444878.9,463522922.7,463532558.9,463545853.4
경남,김해시,전,면적,18870459.4,18463394.3,18358516.8,18088445.5,17975107,17697728.8,17516569.1,17458105.1,17207157.1,17080620.2
경남,김해시,답,면적,76758194.7,75141004.5,74413938.8,72148057.9,71594376.5,70694214.6,69192669.2,67838115.7,67513810.1,66937097.2
경남,김해시,묘지,면적,2740906,2697650,2690852.9,2671880.9,2662854.5,2644152.1,2628922.3,2623295.2,2612968.3,2594627
경남,창원시 진해구,계,면적,122676740,122681565.1,122682293.2,122825184.7,122916677.4,122920231.3,122941066.8,123900661.6,124041583.5,124043729.7
경남,창원시 진해구,전,면적,4132381.2,4111619.7,3897207.2,3851054.2,3819743.2,3659372.2,3662359.5,3591435.6,3582221,3578378.6
경남,창원시 진해구,답,면적,6655276.8,6616664.4,6355973.6,6206654.3,5808542.3,4967681.3,4848611.1,4791169.5,4751131.1,4716701
경남,창원시 진해구,묘지,면적,434630.5,433861.5,425853.5,425942.5,426414.5,420286.5,419149.4,418370.1,418276.5,418375.5
경남,밀양시,계,면적,798602531.1,798641485.2,798637815.4,798636035,798634877.1,798671223.7,798645309.7,798644668.9,798677477.9,798694985.6
경남,밀양시,전,면적,47753444.7,47644672.7,47386662,47181381.8,47019211.8,46608629.4,46546650.2,46267104.4,46203351.9,46103103.7
경남,밀양시,답,면적,116802099,116345992.7,115579799.9,115191628.8,114806180.9,114151428.4,113778095.6,113581676.5,113351998.4,112720011.7
경남,밀양시,묘지,면적,4324271.2,4308548.2,4298821.2,4297818.2,4295259.2,4275905.1,4277037.2,4272562.2,4275284.2,4274303.2
경남,거제시,계,면적,402160749.8,402304141.9,402642501.7,402745412.7,402986561.7,403228579.5,403816655.4,403835057.2,403861752,403875203.8
경남,거제시,전,면적,24267310.5,24158462.3,24038623.3,23871471,23822848.6,23674954.8,23513862.1,23476234.6,23435153.6,23382448.1
경남,거제시,답,면적,41163319.6,40375404.7,40104923,39828337,39515148.8,39234905.1,38930428.7,38795723.8,38663924.5,38504405.3
경남,거제시,묘지,면적,1236803,1229968,1227737,1224853,1223012,1216979,1217218,1213315,1219808,1218915
경남,양산시,계,면적,485444834.6,485434678.1,485446928.7,485411854.8,485563946.4,485604353.7,485625161,485617218.7,485607665,485703040.8
경남,양산시,전,면적,12333000.9,12283889.7,12145950.3,12013439.9,11858529.1,11739627.8,11669223.9,11588810.1,11556922.6,11394285.6
경남,양산시,답,면적,31418662.5,30966794.8,30145644.9,29177654.2,28721008,28373310.9,28206889.3,28004050.7,27874340.5,27276674.2
경남,양산시,묘지,면적,1987460,1982059,1973462,1960014.4,1967433.4,1963764.4,1961424.4,1957750.4,1952400,1940888
경남,의령군,계,면적,482868981.2,482868832.4,482866209.9,482860620,482892342.7,482910829.9,482903279.8,482921360,482916464.1,482914207.9
경남,의령군,전,면적,34724979.2,34684890.5,34651720,34597451,34559917.1,34529041.6,34517512.1,34504946.1,34491211.8,34475234.6
경남,의령군,답,면적,55313236,55238926.6,55095883.7,54827934.1,54416662.5,54346030.3,54283650.7,54202092.9,54135167.1,53858353.8
경남,의령군,묘지,면적,2421139.3,2421781.3,2421709.3,2416252.3,2414845.3,2416490.3,2412635.3,2412033.7,2413392.7,2410886.2
경남,함안군,계,면적,416639863.9,416601170.9,416598222.3,416597155.2,416606441.7,416602010.8,416603157,416616921.2,416615028.9,416612189.5
경남,함안군,전,면적,39684040.8,38985116.8,38839280.8,38728004.8,38621506.1,38566440.9,38525092.3,37968052.4,37868824.2,37795754.1
경남,함안군,답,면적,77753939,76544449.7,76148063.8,75812834.4,75628605.9,75444821.8,75194010.2,74962161,74605687.3,74462883.7
경남,함안군,묘지,면적,3721644,3647876,3648130,3642366,3640867,3634042,3631160.2,3529113.6,3511726.6,3509651.8
경남,창녕군,계,면적,532873296.4,532872288.8,532857256.8,532860749.3,532840650,532830707.4,532738908.7,532641764.9,532669445.7,532666193
경남,창녕군,전,면적,53659206.5,53510093.5,53380003.5,53243416.6,53190054.3,53115869.8,53052152.5,52988048.7,52850990.9,52760967.4
경남,창녕군,답,면적,91413092.5,90920829,90677736.7,90435973.6,90282770.5,90069972,89935273.1,89608474.7,89472180.2,89336269.1
경남,창녕군,묘지,면적,4504043,4494300,4491712,4483011.3,4481482.3,4462950.4,4457438.4,4446421.4,4441941.5,4431541.4
경남,남해군,계,면적,357524513.7,357525372.8,357567158.4,357554593.3,357534273.5,357545658.9,357544626.2,357551969.9,357753257.4,357780914.1
경남,남해군,전,면적,31168256.6,31082457.6,30950435.7,30873862.8,30879381.6,30754633.6,30654192.4,30590383.4,30530237.8,30427699.7
경남,남해군,답,면적,46960816.8,46779167.4,46515560.9,46381794.5,46139413.5,45844934.7,45402900.6,45263668.3,45174972.9,45100280.5
경남,남해군,묘지,면적,2706358.6,2714824.9,2720506.9,2732100.9,2736266.9,2736260.9,2736716.7,2738787.4,2734969.6,2747004
경남,하동군,계,면적,675520879.7,675583496.3,675618839.4,675622348.9,675614293.4,675236981.9,675248450.3,674910206.5,674865200,675301157.2
경남,하동군,전,면적,28464205.3,28461093.3,28423320.6,28395592.7,28338188.1,28311047.7,28218214.8,28154176.7,28127241.2,28086091.5
경남,하동군,답,면적,82991270.2,82831759.1,82630871.1,82456411.7,82076782,81653140.9,81309329.9,81103226,80950590.8,80791216.3
경남,하동군,묘지,면적,1932583.2,1932130.5,1931738.8,1933325.8,1926800.8,1922489.8,1922018.4,1918553.5,1915172,1918440.9
경남,산청군,계,면적,794828246.6,794831927.7,794823166.2,794811904.3,794551402.8,794604514.9,794635247.5,794702763.5,794704779,794712474.5
경남,산청군,전,면적,26435490.3,26383094.3,26329197.8,26263297.4,26563448.9,26510778.6,26457276,26353446.1,26291705,26279716.1
경남,산청군,답,면적,69817363.7,69553995,69170477.8,68717908.5,68517880.6,68352460.8,68093695.3,67839677,67696380.6,67552254.3
경남,산청군,묘지,면적,1127063,1331555.9,1328014.9,1326921.3,1327305.3,1326861.3,1327368.3,1327030.3,1323795.6,1323009.3
경남,함양군,계,면적,725449828.5,725470868.9,725484452.6,725434402.5,725453333.7,725485213.5,725504537.6,725607365.4,724718251.8,724725420.1
경남,함양군,전,면적,34266956.8,34245383.8,34109341.3,34157433.1,34330063.1,34313750.7,33952251,33936070.9,33892085.2,33872041.5
경남,함양군,답,면적,66001086.1,65577766.4,65294829.5,65011848.4,64635807.6,64292595.1,63954236.1,63732442.9,63602792.5,63430783.1
경남,함양군,묘지,면적,1162843,1164504,1166108,1360864,1361782,1358362,1354346.6,1354827.6,1353550.6,1352246.6
경남,거창군,계,면적,803134391.6,803139982.8,803175455.9,803200595.2,803301603.1,803312949.2,803382847,803423794.3,803971934,803956581.1
경남,거창군,전,면적,40873665.8,40988325.7,40977055.7,40944778.8,40883421.1,40777206.2,40683928.5,40657286.6,40577152.1,40383524.3
경남,거창군,답,면적,78953345.2,78753166.9,78522421.8,78078894.9,77523561.4,77325389.9,77193433.2,76914204.5,76724835.3,76166626.1
경남,거창군,묘지,면적,1517872,1515969,1515113,1511373,1502246,1501916.3,1499925.3,1501223.3,1499631.7,1496476.9
경남,합천군,계,면적,983499296.9,983480718.4,983463996.3,983467567.7,983474296.8,983507159.3,983039733.6,983077684.6,983071564.4,983118399.1
경남,합천군,전,면적,45010920.6,45045028.6,45039903.4,44980869.7,44794151.9,44680968.7,44641214.4,44528328.1,44527868.9,44503314.8
경남,합천군,답,면적,104626267.6,104410078.6,104248830.8,104058863.6,103257354.8,102917658.6,102606735.9,102266954.1,102075344.4,101938213.9
경남,합천군,묘지,면적,2027016,2035377,2034554.1,2038176.1,2035243.9,2035191.9,2034314.5,2033918.5,2035870.5,2031464.8
