"동별(1)",동별(2),2022. 01,2022. 01,2022. 01,2022. 01,2022. 01,2022. 01,2022. 01,2022. 01,2022. 01,2022. 01,2022. 01
"동별(1)",동별(2),전체세대,1인세대,2인세대,3인세대,4인세대,5인세대,6인세대,7인세대,8인세대,9인세대,10인세대 이상
"노원구",월계1동,10187,4509,2256,1658,1374,320,49,18,3,-,-
"노원구",월계2동,11932,4378,3187,2246,1675,361,70,11,2,1,1
"노원구",월계3동,12978,4312,3559,2712,1871,411,91,16,4,1,1
"노원구",공릉2동,17304,6148,3584,3441,3342,632,121,25,8,2,1
"노원구",하계1동,11473,4357,2481,2048,2088,404,71,16,5,1,2
"노원구",하계2동,8203,1875,1918,1946,2035,360,53,13,1,2,-
"노원구",중계본동,8379,1882,1464,1851,2506,564,92,15,4,1,-
"노원구",중계1동,8959,1496,1456,2373,3088,466,59,12,9,-,-
"노원구",중계4동,8342,2794,2005,1590,1542,330,62,12,5,1,1
"노원구",상계1동,15612,4782,4013,3246,2745,661,125,28,6,1,5
"노원구",상계2동,8667,3331,1783,1643,1527,282,81,17,2,1,-
"노원구",상계5동,10920,4232,2818,2015,1442,321,70,14,6,1,1
"노원구",상계8동,9228,2541,2509,2181,1659,281,40,11,2,2,2
"노원구",상계9동,8382,2340,2289,1902,1529,268,41,11,1,1,-
"노원구",상계10동,7645,2110,2126,1725,1396,221,50,14,2,1,-
"노원구",상계3.4동,11994,4792,3076,2045,1569,400,81,18,12,1,-
"노원구",상계6.7동,13870,4600,3480,2876,2427,399,62,19,4,-,3
"노원구",중계2.3동,15259,5425,4153,2946,2264,398,59,11,1,1,1
"노원구",공릉1동,18326,9001,3816,2740,2192,449,105,18,2,3,-
"은평구",소계,214827,85273,52299,38706,29455,7110,1534,318,82,25,25
"은평구",녹번동,17612,7487,4418,3073,2064,447,94,25,4,-,-
"은평구",불광1동,17760,7003,4579,3249,2278,502,111,30,7,1,-
"은평구",갈현1동,10753,4896,2625,1737,1156,268,55,12,3,1,-
"은평구",갈현2동,12651,4746,3218,2399,1752,420,96,11,4,3,2
"은평구",구산동,13319,4491,3437,2657,2066,517,115,25,5,-,6
"은평구",대조동,14583,7883,3208,1867,1262,265,81,10,4,2,1
"은평구",응암1동,14925,5946,3628,2630,2107,495,86,15,5,6,7
